operation_type,log_size,dtype,cpu_runtime_ms,gpu_runtime_ms,transfer_time_ms,winner,cpu_load_pct,is_battery_powered,power_mode,gpu_load_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_pressure,gpu_temp_C,thermal_headroom,concurrent_gpu_tasks,device_name,is_edge,source_file,data_transfer_cost_ms,gpu_mem_free_mb
scan,2.1106,float16,0.0312,0.2113,0.0,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0,
scan,2.4099,float16,0.0276,0.1601,0.0,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0,
scan,2.5855,float16,0.0328,0.1651,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.7101,float16,0.0263,0.1536,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.8069,float16,0.0279,0.1595,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.8859,float16,0.0342,0.3315,0.0001,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.9528,float16,0.036,0.36,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,3.0107,float16,0.0322,0.4916,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,3.0618,float16,0.038,0.3641,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,3.1075,float16,0.0303,0.3535,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,3.1489,float16,0.0381,0.3645,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,3.1867,float16,0.0349,0.3982,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.2214,float16,0.0401,0.1915,0.0003,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.2536,float16,0.0318,0.2341,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.2835,float16,0.0322,0.2161,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.3115,float16,0.0357,0.346,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.3627,float16,0.035,0.3702,0.0004,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0004,
scan,3.4084,float16,0.039,0.3635,0.0004,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0004,
scan,3.4498,float16,0.0406,0.3348,0.0005,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0005,
scan,3.4876,float16,0.0388,0.34,0.0005,0,66.7,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0005,
scan,3.5223,float16,0.0554,0.3823,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.5545,float16,0.0688,0.1856,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.5844,float16,0.0508,0.137,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.6125,float16,0.0448,0.1692,0.0007,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0007,
scan,3.6636,float16,0.0543,0.1921,0.0008,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0008,
scan,3.7094,float16,0.0451,0.1797,0.0009,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0009,
scan,3.7507,float16,0.0571,0.2023,0.0009,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0009,
scan,3.7885,float16,0.0474,0.2026,0.001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.001,
scan,3.8233,float16,0.0799,0.4522,0.0011,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0011,
scan,3.8555,float16,0.0553,0.415,0.0012,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0012,
scan,3.8854,float16,0.0587,0.3888,0.0013,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0013,
scan,3.9134,float16,0.0583,0.3907,0.0014,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0014,
scan,3.9646,float16,0.1038,0.3971,0.0015,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0015,
scan,4.0103,float16,0.0669,0.4192,0.0017,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0017,
scan,4.0517,float16,0.0692,0.3876,0.0019,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0019,
scan,4.0895,float16,0.0764,0.4099,0.002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.002,
scan,4.1243,float16,0.1024,0.2011,0.0022,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0022,
scan,4.1565,float16,0.084,0.4401,0.0024,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0024,
scan,4.1864,float16,0.0977,0.6174,0.0026,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0026,
scan,4.2144,float16,0.0977,0.1909,0.0027,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0027,
scan,4.2656,float16,0.1171,0.1877,0.0031,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0031,
scan,4.3114,float16,0.1089,0.1581,0.0034,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0034,
scan,4.5155,float16,0.1584,0.1661,0.0055,0,12.5,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0055,
scan,4.8165,float16,0.327,0.3018,0.0109,1,14.3,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0109,
sort,1.8129,float32,0.7007,116.4699,0.0,0,23.0,1.0,0.0,0,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0,
sort,2.1106,float32,0.1466,0.4115,0.0,0,0.0,1.0,0.0,0,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0,
sort,2.4099,float32,0.177,1.0906,0.0001,0,33.3,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.5855,float32,0.2014,0.4531,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.7101,float32,0.2534,0.4513,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,2.8069,float32,0.3021,0.4634,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,2.8859,float32,0.3635,0.469,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,2.9528,float32,0.4148,0.475,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.0107,float32,0.4799,0.4704,0.0003,1,50.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.0618,float32,0.5116,1.0084,0.0004,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0004,
sort,3.1075,float32,0.5401,0.4143,0.0004,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0004,
sort,3.1489,float32,0.635,0.4324,0.0005,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0005,
sort,3.1867,float32,0.6665,0.4747,0.0005,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0005,
sort,3.2214,float32,0.6963,0.4894,0.0006,1,33.3,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.2536,float32,0.7187,0.4451,0.0006,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.2835,float32,0.7876,0.4465,0.0006,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.3115,float32,1.1531,0.4731,0.0007,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0007,
sort,3.3627,float32,0.989,1.0149,0.0008,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0008,
sort,3.4084,float32,0.981,0.6044,0.0009,1,25.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0009,
sort,3.4498,float32,1.0979,0.6329,0.0009,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0009,
sort,3.4876,float32,1.1033,0.6802,0.001,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.001,
sort,3.5223,float32,1.2216,0.3538,0.0011,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0011,
sort,3.5545,float32,1.2935,0.3707,0.0012,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0012,
sort,3.5844,float32,1.4283,0.3095,0.0013,1,100.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0013,
sort,3.6125,float32,1.4537,0.78,0.0014,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0014,
sort,3.6636,float32,1.7229,51.2767,0.0015,0,9.5,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0015,
sort,3.7094,float32,1.7493,0.5176,0.0017,1,50.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0017,
sort,3.7507,float32,1.9582,0.4897,0.0019,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0019,
sort,3.7885,float32,2.2184,0.6346,0.002,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.002,
sort,3.8233,float32,2.4611,0.5128,0.0022,1,50.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0022,
sort,3.8555,float32,2.5539,0.5819,0.0024,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0024,
sort,3.8854,float32,3.851,0.6184,0.0026,1,12.5,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0026,
sort,3.9134,float32,2.9622,0.6651,0.0027,1,50.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0027,
sort,3.9646,float32,4.6195,0.6156,0.0031,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0031,
sort,4.0103,float32,4.0333,0.5452,0.0034,1,75.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0034,
sort,4.0517,float32,4.8976,0.4643,0.0038,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0038,
sort,4.0895,float32,4.5076,0.6931,0.0041,1,25.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0041,
sort,4.1243,float32,5.6452,0.5947,0.0044,1,0.0,1.0,0.0,6,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0044,
sort,4.1565,float32,5.3161,0.5125,0.0048,1,25.0,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0048,
sort,4.1864,float32,7.7431,0.7725,0.0051,1,9.1,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0051,
sort,4.2144,float32,6.1628,0.6286,0.0055,1,20.0,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0055,
sort,4.2656,float32,8.0666,0.5769,0.0061,1,9.1,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0061,
sort,4.3114,float32,8.9676,0.6441,0.0068,1,9.1,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0068,
sort,4.5155,float32,14.1304,0.6083,0.0109,1,16.7,1.0,0.0,4,202.0,4096.0,0.0494,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0109,
sort,4.8165,float32,36.7822,1.9242,0.0218,1,44.4,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0218,
sort,1.8129,float16,0.1556,0.8929,0.0,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0,
sort,2.1106,float16,0.136,0.8477,0.0,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0,
sort,2.4099,float16,0.182,1.0935,0.0,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0,
sort,2.5855,float16,0.2299,0.5739,0.0001,0,75.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.7101,float16,0.3039,0.542,0.0001,0,33.3,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.8069,float16,0.333,0.4212,0.0001,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.8859,float16,0.3952,0.4136,0.0001,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,2.9528,float16,0.4245,0.4104,0.0001,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0001,
sort,3.0107,float16,0.5592,0.3533,0.0002,1,61.5,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,3.0618,float16,0.5547,0.8308,0.0002,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,3.1075,float16,0.5711,0.3136,0.0002,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,3.1489,float16,0.6612,0.2984,0.0002,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0002,
sort,3.1867,float16,0.6907,0.2826,0.0003,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.2214,float16,0.913,0.3075,0.0003,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.2536,float16,0.7779,0.6423,0.0003,1,63.6,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.2835,float16,0.8613,0.4589,0.0003,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.3115,float16,1.1202,0.4654,0.0003,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0003,
sort,3.3627,float16,1.4936,0.9894,0.0004,1,58.3,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0004,
sort,3.4084,float16,1.4105,0.4067,0.0004,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0004,
sort,3.4498,float16,1.5118,0.3481,0.0005,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0005,
sort,3.4876,float16,1.3057,0.4392,0.0005,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0005,
sort,3.5223,float16,1.5947,0.4265,0.0006,1,63.6,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.5545,float16,1.6361,0.7962,0.0006,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.5844,float16,2.2292,0.3819,0.0006,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0006,
sort,3.6125,float16,1.8736,0.5062,0.0007,1,60.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0007,
sort,3.6636,float16,2.5931,2.5928,0.0008,0,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0008,
sort,3.7094,float16,2.7982,0.5935,0.0009,1,50.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0009,
sort,3.7507,float16,2.7348,1.1479,0.0009,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0009,
sort,3.7885,float16,2.6525,0.4792,0.001,1,80.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.001,
sort,3.8233,float16,3.3603,0.4384,0.0011,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0011,
sort,3.8555,float16,4.0425,0.4641,0.0012,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0012,
sort,3.8854,float16,3.8515,0.4693,0.0013,1,54.5,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0013,
sort,3.9134,float16,3.9414,0.5186,0.0014,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0014,
sort,3.9646,float16,4.6395,0.5716,0.0015,1,46.2,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0015,
sort,4.0103,float16,5.3087,0.5298,0.0017,1,33.3,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0017,
sort,4.0517,float16,5.5928,0.487,0.0019,1,0.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0019,
sort,4.0895,float16,6.3556,0.4276,0.002,1,64.3,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.002,
sort,4.1243,float16,7.0557,0.4008,0.0022,1,25.0,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0022,
sort,4.1565,float16,7.3967,0.5594,0.0024,1,16.7,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0024,
sort,4.1864,float16,8.7055,0.4997,0.0026,1,9.1,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0026,
sort,4.2144,float16,8.5679,0.5056,0.0027,1,9.1,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0027,
sort,4.2656,float16,10.0742,0.4135,0.0031,1,22.2,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0031,
sort,4.3114,float16,9.9518,0.4596,0.0034,1,14.3,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0034,
sort,4.5155,float16,17.933,1.7489,0.0055,1,6.7,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0055,
sort,4.8165,float16,35.4766,0.5692,0.0109,1,38.2,1.0,0.0,4,204.0,4096.0,0.0499,57,28.0,4.0,NVIDIA GeForce RTX 2050,0,sort.parquet,0.0109,
transpose,4.2144,float32,0.2304,0.1758,0.0055,1,26.1,1.0,0.0,19,248.0,4096.0,0.0607,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0055,
transpose,4.5666,float32,0.036,0.0581,0.0123,0,0.0,1.0,0.0,19,248.0,4096.0,0.0607,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0123,
transpose,4.8165,float32,0.0225,0.0652,0.0218,0,0.0,1.0,0.0,19,248.0,4096.0,0.0607,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0218,
transpose,5.1687,float32,0.0318,0.0511,0.0492,0,23.1,1.0,0.0,19,248.0,4096.0,0.0607,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0492,
transpose,5.4185,float32,0.0253,0.0455,0.0874,0,0.0,1.0,0.0,19,248.0,4096.0,0.0607,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.0874,
transpose,5.6124,float32,0.0392,0.0716,0.1365,0,27.3,1.0,0.0,19,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.1365,
transpose,5.7707,float32,0.0499,0.0673,0.1966,0,14.3,1.0,0.0,19,268.0,4096.0,0.0656,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,transpose.parquet,0.1966,
